timestamp_sec,timestamp_nanosec,translation_x,translation_y,translation_z,rotation_x,rotation_y,rotation_z,rotation_w
1701438663,984677978,0,0,0,0,0,7.89E-05,1
1701438664,32100746,0,0,0,0,0,7.89E-05,1
1701438664,79730083,0,0,0,0,0,7.89E-05,1
1701438664,145113582,0,0,0,0,0,7.89E-05,1
1701438664,192179246,0,0,0,0,0,7.89E-05,1
1701438664,239274034,0,0,0,0,0,7.89E-05,1
1701438664,288351295,0,0,0,0,0,7.89E-05,1
1701438664,336429218,0,0,0,0,0,7.89E-05,1
1701438664,384950266,0,0,0,0,0,7.89E-05,1
1701438664,433216874,0,0,0,0,0,7.89E-05,1
1701438664,480574601,0,0,0,0,0,7.89E-05,1
1701438664,545062473,0,0,0,0,0,7.89E-05,1
1701438664,592334384,0,0,0,0,0,7.89E-05,1
1701438664,640968345,0,0,0,0,0,7.89E-05,1
1701438664,689013994,0,0,0,0,0,7.89E-05,1
1701438664,738130825,0,0,0,0,0,7.89E-05,1
1701438664,786177979,0,0,0,0,0,7.89E-05,1
1701438664,833376739,0,0,0,0,0,7.89E-05,1
1701438664,897678405,0,0,0,0,0,7.89E-05,1
1701438664,929802612,0,0,0,0,0,7.89E-05,1
1701438664,994755004,0,0,0,0,0,7.89E-05,1
1701438665,41715387,0,0,0,0,0,7.89E-05,1
1701438665,89302298,0,0,0,0,0,7.89E-05,1
1701438665,137855799,0,0,0,0,0,7.89E-05,1
1701438665,186056564,0,0,0,0,0,7.89E-05,1
1701438665,235014306,0,0,0,0,0,7.89E-05,1
1701438665,281416590,0,0,0,0,0,7.89E-05,1
1701438665,329458746,0,0,0,0,0,7.89E-05,1
1701438665,395206704,0,0,0,0,0,7.89E-05,1
1701438665,442585471,0,0,0,0,0,7.89E-05,1
1701438665,490551496,0,0,0,0,0,7.89E-05,1
1701438665,538562525,0,0,0,0,0,7.89E-05,1
1701438665,586787475,0,0,0,0,0,7.89E-05,1
1701438665,635763894,0,0,0,0,0,7.89E-05,1
1701438665,683002535,0,0,0,0,0,7.89E-05,1
1701438665,731064434,0,0,0,0,0,7.89E-05,1
1701438665,795967470,0,0,0,0,0,7.89E-05,1
1701438665,843676165,0,0,0,0,0,7.89E-05,1
1701438665,892181345,0,0,0,0,0,7.89E-05,1
1701438665,939256359,0,0,0,0,0,7.89E-05,1
1701438665,987482620,0,0,0,0,0,7.89E-05,1
1701438666,35497100,0,0,0,0,0,7.89E-05,1
1701438666,99836586,0,0,0,0,0,7.89E-05,1
1701438666,132111301,0,0,0,0,0,7.89E-05,1
1701438666,195531700,0,0,0,0,0,7.89E-05,1
1701438666,244816450,0,0,0,0,0,7.89E-05,1
1701438666,292104374,0,0,0,0,0,7.89E-05,1
1701438666,339967445,0,0,0,0,0,7.89E-05,1
1701438666,387400621,0,0,0,0,0,7.89E-05,1
1701438666,436210915,0,0,0,0,0,7.89E-05,1
1701438666,484591167,0,0,0,0,0,7.89E-05,1
1701438666,548347966,0,0,0,0,0,7.89E-05,1
1701438666,596816860,0,0,0,0,0,7.89E-05,1
1701438666,644521400,0,0,0,0,0,7.89E-05,1
1701438666,692675404,0,0,0,0,0,7.89E-05,1
1701438666,740635134,0,0,0,0,0,7.89E-05,1
1701438666,788711911,0,0,0,0,0,7.89E-05,1
1701438666,836891019,0,0,0,0,0,7.89E-05,1
1701438666,885174828,0,0,0,0,0,7.89E-05,1
1701438666,949043857,0,0,0,0,0,7.89E-05,1
1701438666,997717180,0,0,0,0,0,7.89E-05,1
1701438667,53569954,0,0,0,0,0,7.89E-05,1
1701438667,94645977,0,0,0,0,0,7.89E-05,1
1701438667,217884467,0,0,0,0,0,7.89E-05,1
1701438667,237419528,0,0,0,0,0,7.89E-05,1
1701438667,301421582,0,0,0,0,0,7.89E-05,1
1701438667,317496167,0,0,0,0,0,7.89E-05,1
1701438667,399805534,0,0,0,0,0,7.89E-05,1
1701438667,446175684,0,0,0,0,0,7.89E-05,1
1701438667,462202821,0,0,0,0,0,7.89E-05,1
1701438667,541622272,0,0,0,0,0,7.89E-05,1
1701438667,590384462,0,0,0,0,0,7.89E-05,1
1701438667,664380991,0,0,0,0,0,7.89E-05,1
1701438667,686071226,0,0,0,0,0,7.89E-05,1
1701438667,734670670,0,0,0,0,0,7.89E-05,1
1701438667,845429593,0,0,0,0,0,7.89E-05,1
1701438667,895219089,0,0,0,0,0,7.89E-05,1
1701438667,910564636,0,0,0,0,0,7.89E-05,1
1701438667,992326425,0,0,0,0,0,7.89E-05,1
1701438668,111040166,0,0,0,0,0,7.89E-05,1
1701438668,152060389,0,0,0,0,0,7.89E-05,1
1701438668,210344287,0,0,0,0,0,7.89E-05,1
1701438668,248097281,0,0,0,0,0,7.89E-05,1
1701438668,295527221,0,0,0,0,0,7.89E-05,1
1701438668,311432599,0,0,0,0,0,7.89E-05,1
1701438668,403289265,0,0,0,0,0,7.89E-05,1
1701438668,439712690,0,0,0,0,0,7.89E-05,1
1701438668,566052395,0,0,0,0,0,7.89E-05,1
1701438668,599644248,0,0,0,0,0,7.89E-05,1
1701438668,615299822,0,0,0,0,0,7.89E-05,1
1701438668,695631248,0,0,0,0,0,7.89E-05,1
1701438668,746037054,0,0,0,0,0,7.89E-05,1
1701438668,850507792,0,0,0,0,0,7.89E-05,1
1701438668,889177195,0,0,0,0,0,7.89E-05,1
1701438668,920788043,0,0,0,0,0,7.89E-05,1
1701438669,1125485,0,0,0,0,0,7.89E-05,1
1701438669,49034231,0,0,0,0,0,7.89E-05,1
1701438669,66159308,0,0,0,0,0,7.89E-05,1
1701438669,147124728,0,0,0,0,0,7.89E-05,1
1701438669,194754731,0,0,0,0,0,7.89E-05,1
1701438669,209887990,0,0,0,0,0,7.89E-05,1
1701438669,306563680,0,0,0,0,0,7.89E-05,1
1701438669,392468989,0,0,0,0,0,7.89E-05,1
1701438669,449973668,0,0,0,0,0,7.89E-05,1
1701438669,502626913,0,0,0,0,0,7.89E-05,1
1701438669,546682743,0,0,0,0,0,7.89E-05,1
1701438669,562232249,0,0,0,0,0,7.89E-05,1
1701438669,644618269,0,0,0,0,0,7.89E-05,1
1701438669,765957864,0,0,0,0,0,7.89E-05,1
1701438669,802894975,0,0,0,0,0,7.89E-05,1
1701438669,834418126,0,0,0,0,0,7.89E-05,1
1701438669,899167289,0,0,0,0,0,7.89E-05,1
1701438669,947588433,0,0,0,0,0,7.89E-05,1
1701438669,979229354,0,0,0,0,0,7.89E-05,1
1701438670,45343246,0,0,0,0,0,7.89E-05,1
1701438670,90538452,0,0,0,0,0,7.89E-05,1
1701438670,154710521,0,0,0,0,0,7.89E-05,1
1701438670,202794281,0,0,0,0,0,7.89E-05,1
1701438670,219102759,0,0,0,0,0,7.89E-05,1
1701438670,298706512,0,0,0,0,0,7.89E-05,1
1701438670,347156156,0,0,0,0,0,7.89E-05,1
1701438670,364889196,0,0,0,0,0,7.89E-05,1
1701438670,444487612,0,0,0,0,0,7.89E-05,1
1701438670,491950570,0,0,0,0,0,7.89E-05,1
1701438670,617306174,0,0,0,0,0,7.89E-05,1
1701438670,651503314,0,0,0,0,0,7.89E-05,1
1701438670,763577336,0,0,0,0,0,7.89E-05,1
1701438670,797248446,0,0,0,0,0,7.89E-05,1
1701438670,885495524,0,0,0,0,0,7.89E-05,1
1701438670,901987590,0,0,0,0,0,7.89E-05,1
1701438670,961372183,0,0,0,0,0,7.89E-05,1
1701438671,11364249,0,0,0,0,0,7.89E-05,1
1701438671,101035649,0,0,0,0,0,7.89E-05,1
1701438671,148311865,0,0,0,0,0,7.89E-05,1
1701438671,165908857,0,0,0,0,0,7.89E-05,1
1701438671,252788534,0,0,0,0,0,7.89E-05,1
1701438671,276685884,0,0,0,0,0,7.89E-05,1
1701438671,345522488,0,0,0,0,0,7.89E-05,1
1701438671,475558539,0,0,0,0,0,7.89E-05,1
1701438671,500728312,0,0,0,0,0,7.89E-05,1
1701438671,549719539,0,0,0,0,0,7.89E-05,1
1701438671,580435977,0,0,0,0,0,7.89E-05,1
1701438671,655518558,0,0,0,0,0,7.89E-05,1
1701438671,709682221,0,0,0,0,0,7.89E-05,1
1701438671,726021509,0,0,0,0,0,7.89E-05,1
1701438671,774164296,0,0,0,0,0,7.89E-05,1
1701438671,838184545,0,0,0,0,0,7.89E-05,1
1701438671,927942842,0,0,0,0,0,7.89E-05,1
1701438671,949880137,0,0,0,0,0,7.89E-05,1
1701438672,2507081,0,0,0,0,0,7.89E-05,1
1701438672,45321728,0,0,0,0,0,7.89E-05,1
1701438672,110504171,0,0,0,0,0,7.89E-05,1
1701438672,157911463,0,0,0,0,0,7.89E-05,1
1701438672,189574808,0,0,0,0,0,7.89E-05,1
1701438672,299943149,0,0,0,0,0,7.89E-05,1
1701438672,350966692,0,0,0,0,0,7.89E-05,1
1701438672,398471735,0,0,0,0,0,7.89E-05,1
1701438672,522334158,0,0,0,0,0,7.89E-05,1
1701438672,558366236,0,0,0,0,0,7.89E-05,1
1701438672,606488264,0,0,0,0,0,7.89E-05,1
1701438672,716415606,0,0,0,0,0,7.89E-05,1
1701438672,750615812,0,0,0,0,0,7.89E-05,1
1701438673,144203292,0,0,0,0,0,7.89E-05,1
1701438673,206427822,0,0,0,0,0,7.89E-05,1
1701438673,255697941,0,0,0,0,0,7.89E-05,1
1701438673,286966193,0,0,0,0,0,7.89E-05,1
1701438673,343556690,0,0,0,0,0,7.89E-05,1
1701438673,407876441,0,0,0,0,0,7.89E-05,1
1701438673,461927597,0,0,0,0,0,7.89E-05,1
1701438673,491716923,0,0,0,0,0,7.89E-05,1
1701438673,867238881,0,0,0,0,0,7.89E-05,1
1701438673,905080301,0,0,0,0,0,7.89E-05,1
1701438674,12242577,0.003672804,8.68E-05,0,0,0,-0.000943296,0.999999583
1701438674,48859438,0.009412005,7.59E-05,0,0,0,-0.000943296,0.999999583
1701438674,96434904,0.016475639,6.26E-05,0,0,0,-0.000943295,0.999999583
1701438674,114095275,0.019698574,0.000203618,0,0,0,-0.000943295,0.999999583
1701438674,311570270,0.04456949,0.000128662,0,0,0,-0.000529402,0.999999881
1701438674,353547797,0.05940931,0.000497705,0,0,0,-0.000529403,0.999999881
1701438674,401652664,0.074394172,0.000893508,0,0,0,-0.000529403,0.999999881
1701438674,449396432,0.087344673,0.001180771,0,0,0,0.000144485,1
1701438674,498087946,0.100589003,0.001189211,0,0,0,0.000498655,0.999999881
1701438674,546171305,0.113828364,0.001465402,0,0,0,0.000498656,0.999999881
1701438674,609934055,0.134153071,0.001798425,0,0,0,-0.000501984,0.999999881
1701438674,657644573,0.147666712,0.001770313,0,0,0,-0.000501984,0.999999881
1701438674,705984386,0.162068209,0.001951483,0,0,0,-0.000269646,0.99999994
1701438674,754968114,0.177350508,0.002336749,0,0,0,-0.000269646,0.99999994
1701438674,803689466,0.192671784,0.002623087,0,0,0,0.000122075,1
1701438674,851117027,0.207097235,0.002816711,0,0,0,0.000492934,0.999999881
1701438674,898561644,0.221924277,0.002984232,0,0,0,0.000492934,0.999999881
1701438674,947068263,0.236819761,0.003300984,0,0,0,0.000492934,0.999999881
1701438675,10394147,0.253786096,0.00342638,0,0,0,0.000359778,0.99999994
1701438675,58267768,0.268125011,0.003563172,0,0,0,0.000453953,0.999999881
1701438675,106307911,0.283304467,0.003735751,0,0,0,0.000484351,0.999999881
1701438675,154601826,0.298275902,0.00456851,0,0,0,0.000484351,0.999999881
1701438675,202793297,0.31303571,0.004995398,0,0,0,0.000734452,0.999999702
1701438675,250814160,0.326664819,0.005353688,0,0,0,0.000734452,0.999999702
1701438675,315363084,0.346224054,0.005517274,0,0,0,0.000734453,0.999999702
1701438675,362570918,0.36094083,0.005565024,0,0,0,0.000496034,0.999999881
1701438675,410571284,0.375708098,0.005771916,0,0,0,0.000496034,0.999999881
1701438675,458518625,0.390460378,0.005992826,0,0,0,0.000695233,0.999999762
1701438675,508098115,0.405635797,0.005980341,0,0,0,0.000695233,0.999999762
1701438675,555944820,0.420472335,0.006203521,0,0,0,0.000695233,0.999999762
1701438675,604054627,0.435347971,0.006506325,0,0,0,0.000695233,0.999999762
1701438675,651311554,0.44905455,0.006622387,0,0,0,0.000695233,0.999999762
1701438675,699765773,0.462871696,0.00675559,0,0,0,0.000862602,0.999999642
1701438675,747841996,0.477727386,0.006920214,0,0,0,0.001083497,0.999999404
1701438675,812569255,0.495972334,0.006778488,0,0,0,0.001083496,0.999999404
1701438675,860187501,0.50974973,0.007006372,0,0,0,0.000706795,0.999999762
1701438675,907780330,0.524475304,0.00740092,0,0,0,0.000532153,0.999999881
1701438675,955569626,0.539372535,0.007460971,0,0,0,0.000532153,0.999999881
1701438676,4637704,0.551971827,0.007610163,0,0,0,0.00095165,0.999999523
1701438676,52804403,0.566962809,0.007726681,0,0,0,0.00095165,0.999999523
1701438676,100315125,0.581777779,0.008175516,0,0,0,0.00095165,0.999999523
1701438676,164350679,0.601908591,0.008686579,0,0,0,0.000780823,0.999999702
1701438676,196705900,0.61202541,0.008699823,0,0,0,0.000780823,0.999999702
1701438676,260252318,0.630571464,0.009223597,0,0,0,0.001069309,0.999999404
1701438676,309136327,0.644761795,0.009538928,0,0,0,0.001349689,0.999999106
1701438676,356418051,0.659711385,0.009865408,0,0,0,0.001349689,0.999999106
1701438676,405235471,0.674548261,0.010028665,0,0,0,0.001349689,0.999999106
1701438676,453433953,0.68955847,0.010069182,0,0,0,0.001349689,0.999999106
1701438676,516426069,0.708061866,0.010166083,0,0,0,0.001195313,0.999999285
1701438676,548382333,0.71799535,0.010224435,0,0,0,0.001624585,0.999998689
1701438676,597075024,0.7329376,0.009917819,0,0,0,0.00191927,0.999998152
1701438676,660677030,0.752418329,0.010176492,0,0,0,0.001480223,0.999998927
1701438676,709151602,0.767153387,0.010307455,0,0,0,0.00112224,0.999999344
1701438676,757761867,0.781945186,0.010526706,0,0,0,0.00112224,0.999999344
1701438676,805848402,0.796190941,0.010928483,0,0,0,0.001269703,0.999999166
1701438676,854029021,0.81106689,0.011169033,0,0,0,0.001269703,0.999999166
1701438676,917393647,0.830726111,0.011091592,0,0,0,0.001269704,0.999999166
1701438676,949690740,0.841110731,0.011106998,0,0,0,0.001269705,0.999999166
1701438677,13577064,0.861304607,0.011152945,0,0,0,0.001269706,0.999999166
1701438677,62368014,0.87596258,0.011284577,0,0,0,0.001891857,0.999998212
1701438677,109348962,0.890261509,0.011716076,0,0,0,0.002006774,0.999997973
1701438677,157363937,0.904974755,0.012353902,0,0,0,0.002006774,0.999997973
1701438677,205407820,0.919850184,0.012636218,0,0,0,0.002006774,0.999997973
1701438677,253605473,0.935091646,0.013011333,0,0,0,0.002006774,0.999997973
1701438677,317793391,0.954595862,0.013370388,0,0,0,0.002006774,0.999997973
1701438677,366479703,0.96871288,0.013584517,0,0,0,0.002006774,0.999997973
1701438677,414272152,0.983506292,0.014143767,0,0,0,0.002006774,0.999997973
1701438677,462349233,0.998189675,0.014539962,0,0,0,0.001708156,0.999998569
1701438677,510390643,1.009855093,0.014655294,0,0,0,0.001708156,0.999998569
1701438677,559175015,1.025086005,0.014707327,0,0,0,0.001708156,0.999998569
1701438677,607019322,1.039241885,0.014888638,0,0,0,0.001708157,0.999998569
1701438677,655176439,1.052328341,0.015158218,0,0,0,0.001708157,0.999998569
1701438677,718832513,1.0688622,0.015480094,0,0,0,0.001771934,0.99999845
1701438677,766681568,1.082649715,0.015656055,0,0,0,0.001771935,0.99999845
1701438677,814366025,1.096582544,0.016106396,0,0,0,0.002006419,0.999997973
1701438677,863174412,1.110582605,0.016377657,0,0,0,0.002006419,0.999997973
1701438677,912453370,1.124906914,0.016542268,0,0,0,0.002410417,0.999997079
1701438677,959547745,1.139540331,0.016930652,0,0,0,0.002410416,0.999997079
1701438678,7740221,1.154451741,0.017408472,0,0,0,0.002174025,0.999997616
1701438678,54690894,1.168600812,0.017813663,0,0,0,0.002174025,0.999997616
1701438678,103798055,1.183227792,0.018232323,0,0,0,0.002174025,0.999997616
1701438678,167373045,1.204037564,0.018328227,0,0,0,0.002697472,0.999996364
1701438678,215842919,1.217879316,0.018353058,0,0,0,0.002860549,0.999995887
1701438678,263928694,1.231664562,0.01861547,0,0,0,0.00264657,0.999996483
1701438678,312089472,1.24461821,0.018826151,0,0,0,0.002088553,0.999997795
1701438678,360092501,1.258126425,0.019166804,0,0,0,0.002088553,0.999997795
1701438678,408202589,1.270695031,0.019230435,0,0,0,0.002088552,0.999997795
1701438678,455361432,1.285637932,0.019405873,0,0,0,0.002298597,0.999997377
1701438678,503744859,1.300808165,0.01993794,0,0,0,0.002298597,0.999997377
1701438678,567782931,1.31852638,0.020088034,0,0,0,0.002298597,0.999997377
1701438678,615774460,1.333536521,0.020159171,0,0,0,0.002435091,0.99999702
1701438678,663687159,1.348418277,0.020761782,0,0,0,0.002435089,0.99999702
1701438678,711596114,1.363098683,0.02110882,0,0,0,0.002743602,0.999996245
1701438678,760771455,1.378039678,0.021721275,0,0,0,0.002743602,0.999996245
1701438678,808738557,1.3917254,0.021796371,0,0,0,0.002743602,0.999996245
1701438678,856947967,1.405271048,0.021992781,0,0,0,0.002743602,0.999996245
1701438678,904296931,1.418516889,0.022503709,0,0,0,0.00231016,0.999997318
1701438678,968542184,1.437285934,0.022633836,0,0,0,0.002952578,0.999995649
1701438679,17113805,1.449899708,0.022873911,0,0,0,0.003148912,0.999995053
1701438679,64352705,1.463143744,0.02295732,0,0,0,0.00314891,0.999995053
1701438679,113242121,1.475098288,0.023391326,0,0,0,0.002843615,0.999995947
1701438679,162234427,1.490329063,0.023477949,0,0,0,0.002843614,0.999995947
1701438679,208578030,1.501737628,0.023732491,0,0,0,0.002724763,0.999996305
1701438679,256530753,1.514147204,0.023831104,0,0,0,0.002769347,0.999996185
1701438679,304363978,1.527612025,0.023909885,0,0,0,0.003076427,0.999995291
1701438679,370053945,1.547036733,0.024032696,0,0,0,0.003176563,0.999994934
1701438679,416580441,1.561265821,0.0245156,0,0,0,0.003176563,0.999994934
1701438679,465845039,1.574601916,0.024705792,0,0,0,0.003404848,0.999994218
1701438679,513807365,1.58961185,0.024808007,0,0,0,0.003404848,0.999994218
1701438679,563229007,1.604621787,0.024916486,0,0,0,0.003645292,0.999993384
1701438679,610222476,1.6174242,0.025009827,0,0,0,0.003645292,0.999993384
1701438679,658098979,1.632434141,0.025109498,0,0,0,0.003257387,0.999994695
1701438679,705526756,1.646340439,0.025200095,0,0,0,0.003257387,0.999994695
1701438679,754086957,1.661129505,0.025297623,0,0,0,0.003632183,0.999993384
1701438679,817431594,1.680553927,0.025447994,0,0,0,0.004000179,0.999992013
1701438679,865321887,1.694239357,0.025557485,0,0,0,0.004000178,0.999992013
1701438679,913896799,1.709249198,0.025670795,0,0,0,0.003715984,0.999993086
1701438679,963918326,1.724259031,0.02578235,0,0,0,0.003715985,0.999993086
1701438680,11928489,1.73750301,0.02588078,0,0,0,0.003715985,0.999993086
1701438680,73888015,1.757368979,0.026028425,0,0,0,0.003715986,0.999993086
1701438680,124157664,1.772378693,0.026146338,0,0,0,0.004085298,0.999991655
1701438680,154921969,1.781207971,0.026218481,0,0,0,0.004085299,0.999991655
1701438680,218867388,1.800411606,0.026375389,0,0,0,0.0040853,0.999991655
1701438680,267152221,1.814317792,0.026489013,0,0,0,0.004085302,0.999991655
1701438680,314257531,1.829327623,0.026612182,0,0,0,0.00419414,0.999991179
1701438680,364103297,1.844337366,0.026738091,0,0,0,0.00419414,0.999991179
1701438680,411977607,1.857360593,0.026847334,0,0,0,0.00419414,0.999991179
1701438680,458253135,1.872370335,0.026973242,0,0,0,0.00419414,0.999991179
1701438680,506347782,1.88627643,0.027089891,0,0,0,0.00419414,0.999991179
1701438680,571354546,1.905479983,0.02725451,0,0,0,0.004460691,0.999990046
1701438680,618826036,1.920268947,0.027386452,0,0,0,0.004460691,0.999990046
1701438680,666764280,1.933512709,0.027504608,0,0,0,0.004460691,0.999990046
1701438680,714947229,1.945873602,0.027614888,0,0,0,0.004460691,0.999990046
1701438680,763875810,1.955144213,0.027697598,0,0,0,0.004460691,0.999990046
1701438680,811907290,1.961545317,0.027754705,0,0,0,0.004460691,0.999990046
1701438680,860010592,1.966622116,0.027799997,0,0,0,0.004460691,0.999990046
1701438680,907493003,1.969270845,0.027823629,0,0,0,0.004460691,0.999990046
1701438680,955351870,1.96971228,0.027827566,0,0,0,0.004460691,0.999990046
1701438681,20025430,1.971221241,0.027932584,0,0,0,0.004460691,0.999990046
1701438681,67812896,1.972588581,0.028031839,0,0,0,0.004460691,0.999990046
1701438681,115384798,1.974742707,0.027914398,0,0,0,0.004460691,0.999990046
1701438681,165121240,1.976458974,0.027889779,0,0,0,0.004460691,0.999990046
1701438681,212205390,1.977795439,0.028077854,0,0,0,0.004460691,0.999990046
1701438681,260384073,1.979039396,0.028031638,0,0,0,0.004878161,0.999988079
1701438681,307958956,1.980515576,0.027919319,0,0,0,0.005255096,0.999986172
1701438681,355879194,1.982252946,0.027838246,0,0,0,0.005255095,0.999986172
1701438681,404893278,1.983781699,0.027763729,0,0,0,0.005255093,0.999986172
1701438681,467551969,1.985583443,0.027991205,0,0,0,0.005255091,0.999986172
1701438681,516617383,1.987118157,0.028164772,0,0,0,0.00525509,0.999986172
1701438681,564623857,1.988616391,0.028139358,0,0,0,0.005255089,0.999986172
1701438681,612705910,1.989835316,0.028208632,0,0,0,0.005255087,0.999986172
1701438681,660879320,1.991233176,0.028260954,0,0,0,0.005255086,0.999986172
1701438681,708583603,1.99274965,0.028335031,0,0,0,0.005255084,0.999986172
1701438681,756534635,1.994257541,0.028319694,0,0,0,0.005255083,0.999986172
1701438681,804673117,1.995745285,0.028323872,0,0,0,0.005255082,0.999986172
1701438681,869104941,1.996359457,0.028373463,0,0,0,0.00525508,0.999986172
1701438681,916499014,1.99634992,0.028343551,0,0,0,0.005255078,0.999986172
1701438681,965232032,1.998628152,0.028288796,0,0,0,0.005653827,0.999984026
1701438682,12272670,2.000493317,0.028285687,0,0,0,0.005663367,0.999983966
1701438682,61473223,2.000582725,0.028277283,0,0,0,0.00566337,0.999983966
1701438682,124550241,2.000247505,0.028172399,0,0,0,0.005663374,0.999983966
1701438682,156320326,2.000158336,0.028160968,0,0,0,0.005663375,0.999983966
1701438682,221650675,2.000158336,0.028160968,0,0,0,0.005404931,0.999985397
1701438682,270447443,2.000158336,0.028160968,0,0,0,0.005404928,0.999985397
1701438682,317699695,2.000158336,0.028160968,0,0,0,0.005404925,0.999985397
1701438682,365759234,2.000158336,0.028159951,0,0,0,0.010554264,0.999944329
1701438682,413832754,2.000158336,0.028157627,0,0,0,0.024953848,0.999688625
1701438682,461928310,2.000378398,0.028173059,0,0,0,0.044998791,0.998987019
1701438682,526125966,2.000378159,0.028176821,0,0,0,0.082134977,0.996621192
1701438682,558035944,2.000377206,0.028181631,0,0,0,0.104209237,0.994555414
1701438682,622216357,2.000377206,0.028181631,0,0,0,0.156256706,0.987716496
1701438682,654071085,2.0010536,0.027141546,0,0,0,0.18595086,0.982559025
1701438682,717771780,2.003092081,0.025132761,0,0,0,0.248660684,0.968590677
1701438682,766376636,2.003711495,0.024987759,0,0,0,0.295470238,0.955351949
1701438682,814368340,2.003707442,0.024993122,0,0,0,0.339625686,0.940560699
1701438682,861458902,2.004742182,0.024669425,0,0,0,0.381640345,0.924310923
1701438682,926464252,2.005473891,0.024322291,0,0,0,0.437775224,0.899084449
1701438682,974496424,2.006032031,0.024151569,0,0,0,0.477868825,0.878431201
1701438683,7180353,2.006651207,0.024654395,0,0,0,0.504294038,0.863532007
